Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
02/09/2008;     12,92;          1,00048230;     191,8641997670660048;
03/09/2008;     12,92;          1,00048230;     191,9567358706136607;
04/09/2008;     12,92;          1,00048230;     192,0493166043240577;
05/09/2008;     12,92;          1,00048230;     192,1419419897223232;
08/09/2008;     12,91;          1,00048194;     192,2345428772448500;
09/09/2008;     12,92;          1,00048230;     192,3272575972745452;
10/09/2008;     12,92;          1,00048230;     192,4200170336137107;
11/09/2008;     13,66;          1,00050823;     192,5178106588707042;
12/09/2008;     13,66;          1,00050823;     192,6156539857818620;
15/09/2008;     13,66;          1,00050823;     192,7135470396070559;
16/09/2008;     13,66;          1,00050823;     192,8114898456189954;
17/09/2008;     13,66;          1,00050823;     192,9094824291032344;
18/09/2008;     13,66;          1,00050823;     193,0075248153581775;
19/09/2008;     13,66;          1,00050823;     193,1056170296950870;
22/09/2008;     13,66;          1,00050823;     193,2037590974380889;
23/09/2008;     13,66;          1,00050823;     193,3019510439241799;
24/09/2008;     13,66;          1,00050823;     193,4001928945032335;
25/09/2008;     13,66;          1,00050823;     193,4984846745380069;
26/09/2008;     13,66;          1,00050823;     193,5968264094041473;
29/09/2008;     13,67;          1,00050858;     193,6952858833794421;
30/09/2008;     13,66;          1,00050823;     193,7937276385239520;
01/10/2008;     13,66;          1,00050823;     193,8922194247216790;
02/10/2008;     13,67;          1,00050858;     193,9908291296767040;
03/10/2008;     13,67;          1,00050858;     194,0894889855554750;
06/10/2008;     13,67;          1,00050858;     194,1881990178637488;
07/10/2008;     13,67;          1,00050858;     194,2869592521202539;
08/10/2008;     13,67;          1,00050858;     194,3857697138566972;
09/10/2008;     13,67;          1,00050858;     194,4846304286177705;
10/10/2008;     13,67;          1,00050858;     194,5835414219611569;
13/10/2008;     13,67;          1,00050858;     194,6825027194575379;
14/10/2008;     13,67;          1,00050858;     194,7815143466905996;
15/10/2008;     13,67;          1,00050858;     194,8805763292570395;
16/10/2008;     13,66;          1,00050823;     194,9796204845648578;
17/10/2008;     13,66;          1,00050823;     195,0787149770837282;
20/10/2008;     13,66;          1,00050823;     195,1778598323965315;
21/10/2008;     13,66;          1,00050823;     195,2770550760991504;
22/10/2008;     13,66;          1,00050823;     195,3763007338004762;
23/10/2008;     13,66;          1,00050823;     195,4755968311224157;
24/10/2008;     13,66;          1,00050823;     195,5749433936998970;
27/10/2008;     13,66;          1,00050823;     195,6743404471808771;
28/10/2008;     13,66;          1,00050823;     195,7737880172263478;
29/10/2008;     13,67;          1,00050858;     195,8733546503361488;
30/10/2008;     13,67;          1,00050858;     195,9729719210442168;
31/10/2008;     13,65;          1,00050788;     196,0725026740234767;
03/11/2008;     13,65;          1,00050788;     196,1720839766815598;
04/11/2008;     13,65;          1,00050788;     196,2717158546916368;
05/11/2008;     13,65;          1,00050788;     196,3713983337399176;
06/11/2008;     13,65;          1,00050788;     196,4711314395256574;
07/11/2008;     13,64;          1,00050753;     196,5708464328651599;
10/11/2008;     13,64;          1,00050753;     196,6706120345552319;
11/11/2008;     13,64;          1,00050753;     196,7704282702811297;
12/11/2008;     13,64;          1,00050753;     196,8702951657411455;
13/11/2008;     13,64;          1,00050753;     196,9702127466466141;
14/11/2008;     13,63;          1,00050718;     197,0701120991474583;
17/11/2008;     13,63;          1,00050718;     197,1700621186019040;
18/11/2008;     13,63;          1,00050718;     197,2700628307072165;
19/11/2008;     13,64;          1,00050753;     197,3701833056956853;
20/11/2008;     13,63;          1,00050718;     197,4702855152646680;
21/11/2008;     13,63;          1,00050718;     197,5704384946723000;
24/11/2008;     13,64;          1,00050753;     197,6707114193215010;
25/11/2008;     13,64;          1,00050753;     197,7710352354881492;
26/11/2008;     13,64;          1,00050753;     197,8714099690012165;
27/11/2008;     13,64;          1,00050753;     197,9718356457027837;
28/11/2008;     13,65;          1,00050788;     198,0723815815905233;
01/12/2008;     13,65;          1,00050788;     198,1729785827481815;
02/12/2008;     13,66;          1,00050823;     198,2736960356532916;
03/12/2008;     13,66;          1,00050823;     198,3744646761894916;
04/12/2008;     13,66;          1,00050823;     198,4752845303718714;
05/12/2008;     13,66;          1,00050823;     198,5761556242287423;
08/12/2008;     13,66;          1,00050823;     198,6770779838016441;
09/12/2008;     13,66;          1,00050823;     198,7780516351453516;
10/12/2008;     13,66;          1,00050823;     198,8790766043278815;
11/12/2008;     13,66;          1,00050823;     198,9801529174304991;
12/12/2008;     13,66;          1,00050823;     199,0812806005477248;
15/12/2008;     13,66;          1,00050823;     199,1824596797873412;
16/12/2008;     13,66;          1,00050823;     199,2836901812703995;
17/12/2008;     13,66;          1,00050823;     199,3849721311312265;
18/12/2008;     13,66;          1,00050823;     199,4863055555174314;
19/12/2008;     13,66;          1,00050823;     199,5876904805899120;
22/12/2008;     13,66;          1,00050823;     199,6891269325228622;
23/12/2008;     13,66;          1,00050823;     199,7906149375037783;
24/12/2008;     13,66;          1,00050823;     199,8921545217334658;
26/12/2008;     13,66;          1,00050823;     199,9937457114260464;
29/12/2008;     13,66;          1,00050823;     200,0953885328089645;
30/12/2008;     13,66;          1,00050823;     200,1970830121229940;
31/12/2008;     13,67;          1,00050858;     200,2988992446012995;
02/01/2009;     13,67;          1,00050858;     200,4007672587791188;
05/01/2009;     13,66;          1,00050823;     200,5026169407230481;
06/01/2009;     13,66;          1,00050823;     200,6045183857308318;
07/01/2009;     13,66;          1,00050823;     200,7064716201100118;
08/01/2009;     13,66;          1,00050823;     200,8084766701815003;
09/01/2009;     13,66;          1,00050823;     200,9105335622795867;
12/01/2009;     13,66;          1,00050823;     201,0126423227519440;
13/01/2009;     13,66;          1,00050823;     201,1148029779596362;
14/01/2009;     13,66;          1,00050823;     201,2170155542771247;
15/01/2009;     13,66;          1,00050823;     201,3192800780922749;
16/01/2009;     13,66;          1,00050823;     201,4215965758063638;
19/01/2009;     13,66;          1,00050823;     201,5239650738340858;
20/01/2009;     13,65;          1,00050788;     201,6263150652157847;
21/01/2009;     13,65;          1,00050788;     201,7287170381111065;
22/01/2009;     12,65;          1,00047279;     201,8240923582395550;
23/01/2009;     12,66;          1,00047314;     201,9195834092979325;
26/01/2009;     12,65;          1,00047279;     202,0150489691380145;
27/01/2009;     12,66;          1,00047314;     202,1106303694072724;
28/01/2009;     12,66;          1,00047314;     202,2062569930602538;
29/01/2009;     12,66;          1,00047314;     202,3019288614939503;
30/01/2009;     12,66;          1,00047314;     202,3976459961154775;
02/02/2009;     12,66;          1,00047314;     202,4934084183420796;
03/02/2009;     12,66;          1,00047314;     202,5892161496011340;
04/02/2009;     12,66;          1,00047314;     202,6850692113301563;
05/02/2009;     12,66;          1,00047314;     202,7809676249768050;
06/02/2009;     12,66;          1,00047314;     202,8769114119988866;
09/02/2009;     12,66;          1,00047314;     202,9729005938643597;
10/02/2009;     12,66;          1,00047314;     203,0689351920513407;
11/02/2009;     12,66;          1,00047314;     203,1650152280481079;
12/02/2009;     12,66;          1,00047314;     203,2611407233531065;
13/02/2009;     12,66;          1,00047314;     203,3573116994749538;
16/02/2009;     12,66;          1,00047314;     203,4535281779324434;
17/02/2009;     12,66;          1,00047314;     203,5497901802545504;
18/02/2009;     12,66;          1,00047314;     203,6460977279804360;
19/02/2009;     12,66;          1,00047314;     203,7424508426594527;
20/02/2009;     12,66;          1,00047314;     203,8388495458511486;
25/02/2009;     12,66;          1,00047314;     203,9352938591252726;
26/02/2009;     12,66;          1,00047314;     204,0317838040617791;
27/02/2009;     12,66;          1,00047314;     204,1283194022508329;
02/03/2009;     12,66;          1,00047314;     204,2249006752928139;
03/03/2009;     12,66;          1,00047314;     204,3215276447983219;
04/03/2009;     12,66;          1,00047314;     204,4182003323881818;
05/03/2009;     12,66;          1,00047314;     204,5149187596934479;
06/03/2009;     12,66;          1,00047314;     204,6116829483554093;
09/03/2009;     12,66;          1,00047314;     204,7084929200255942;
10/03/2009;     12,66;          1,00047314;     204,8053486963657751;
11/03/2009;     12,66;          1,00047314;     204,9022502990479736;
12/03/2009;     11,16;          1,00041993;     204,9882949010160528;
13/03/2009;     11,16;          1,00041993;     205,0743756356938365;
16/03/2009;     11,16;          1,00041993;     205,1604925182545334;
17/03/2009;     11,16;          1,00041993;     205,2466455638777240;
18/03/2009;     11,16;          1,00041993;     205,3328347877493632;
19/03/2009;     11,16;          1,00041993;     205,4190602050617828;
20/03/2009;     11,16;          1,00041993;     205,5053218310136944;
23/03/2009;     11,16;          1,00041993;     205,5916196808101919;
24/03/2009;     11,16;          1,00041993;     205,6779537696627546;
25/03/2009;     11,16;          1,00041993;     205,7643241127892490;
26/03/2009;     11,16;          1,00041993;     205,8507307254139326;
27/03/2009;     11,16;          1,00041993;     205,9371736227674557;
30/03/2009;     11,16;          1,00041993;     206,0236528200868644;
31/03/2009;     11,16;          1,00041993;     206,1101683326156035;
01/04/2009;     11,16;          1,00041993;     206,1967201756035188;
02/04/2009;     11,16;          1,00041993;     206,2833083643068600;
03/04/2009;     11,16;          1,00041993;     206,3699329139882833;
06/04/2009;     11,16;          1,00041993;     206,4565938399168544;
07/04/2009;     11,16;          1,00041993;     206,5432911573680507;
08/04/2009;     11,16;          1,00041993;     206,6300248816237643;
09/04/2009;     11,16;          1,00041993;     206,7167950279723046;
13/04/2009;     11,16;          1,00041993;     206,8036016117084010;
14/04/2009;     11,16;          1,00041993;     206,8904446481332057;
15/04/2009;     11,16;          1,00041993;     206,9773241525542963;
16/04/2009;     11,16;          1,00041993;     207,0642401402856784;
17/04/2009;     11,16;          1,00041993;     207,1511926266477886;
20/04/2009;     11,16;          1,00041993;     207,2381816269674968;
22/04/2009;     11,16;          1,00041993;     207,3252071565781092;
23/04/2009;     11,16;          1,00041993;     207,4122692308193711;
24/04/2009;     11,16;          1,00041993;     207,4993678650374690;
27/04/2009;     11,16;          1,00041993;     207,5865030745850342;
28/04/2009;     11,16;          1,00041993;     207,6736748748211447;
29/04/2009;     11,15;          1,00041957;     207,7608085185883734;
30/04/2009;     10,16;          1,00038406;     207,8406011347080225;
04/05/2009;     10,16;          1,00038406;     207,9204243959798184;
05/05/2009;     10,16;          1,00038406;     208,0002783141733385;
06/05/2009;     10,16;          1,00038406;     208,0801629010626799;
07/05/2009;     10,16;          1,00038406;     208,1600781684264620;
08/05/2009;     10,16;          1,00038406;     208,2400241280478279;
11/05/2009;     10,16;          1,00038406;     208,3200007917144459;
12/05/2009;     10,15;          1,00038370;     208,3999331760182267;
13/05/2009;     10,16;          1,00038406;     208,4799712543538083;
14/05/2009;     10,16;          1,00038406;     208,5600400721137554;
15/05/2009;     10,16;          1,00038406;     208,6401396411038514;
18/05/2009;     10,16;          1,00038406;     208,7202699731344138;
19/05/2009;     10,16;          1,00038406;     208,8004310800202958;
20/05/2009;     10,16;          1,00038406;     208,8806229735808884;
21/05/2009;     10,16;          1,00038406;     208,9608456656401219;
22/05/2009;     10,16;          1,00038406;     209,0410991680264676;
25/05/2009;     10,16;          1,00038406;     209,1213834925729398;
26/05/2009;     10,16;          1,00038406;     209,2016986511170974;
27/05/2009;     10,16;          1,00038406;     209,2820446555010454;
28/05/2009;     10,16;          1,00038406;     209,3624215175714372;
29/05/2009;     10,16;          1,00038406;     209,4428292491794757;
01/06/2009;     10,16;          1,00038406;     209,5232678621809155;
02/06/2009;     10,16;          1,00038406;     209,6037373684360647;
03/06/2009;     10,16;          1,00038406;     209,6842377798097863;
04/06/2009;     10,16;          1,00038406;     209,7647691081715000;
05/06/2009;     10,16;          1,00038406;     209,8453313653951844;
08/06/2009;     10,16;          1,00038406;     209,9259245633593781;
09/06/2009;     10,16;          1,00038406;     210,0065487139471819;
10/06/2009;     10,15;          1,00038370;     210,0871282266887234;
12/06/2009;      9,16;          1,00034786;     210,1602091351136593;
15/06/2009;      9,16;          1,00034786;     210,2333154654634000;
16/06/2009;      9,16;          1,00034786;     210,3064472265812161;
17/06/2009;      9,16;          1,00034786;     210,3796044273134546;
18/06/2009;      9,16;          1,00034786;     210,4527870765095399;
19/06/2009;      9,16;          1,00034786;     210,5259951830219745;
22/06/2009;      9,16;          1,00034786;     210,5992287557063405;
23/06/2009;      9,16;          1,00034786;     210,6724878034213005;
24/06/2009;      9,16;          1,00034786;     210,7457723350285986;
25/06/2009;      9,16;          1,00034786;     210,8190823593930617;
26/06/2009;      9,16;          1,00034786;     210,8924178853826002;
29/06/2009;      9,16;          1,00034786;     210,9657789218682094;
30/06/2009;      9,16;          1,00034786;     211,0391654777239704;
01/07/2009;      9,16;          1,00034786;     211,1125775618270515;
02/07/2009;      9,16;          1,00034786;     211,1860151830577086;
03/07/2009;      9,16;          1,00034786;     211,2594783502992871;
06/07/2009;      9,16;          1,00034786;     211,3329670724382222;
07/07/2009;      9,16;          1,00034786;     211,4064813583640406;
08/07/2009;      9,16;          1,00034786;     211,4800212169693611;
09/07/2009;      9,16;          1,00034786;     211,5535866571498960;
10/07/2009;      9,16;          1,00034786;     211,6271776878044522;
13/07/2009;      9,16;          1,00034786;     211,7007943178349319;
14/07/2009;      9,16;          1,00034786;     211,7744365561463339;
15/07/2009;      9,16;          1,00034786;     211,8481044116467550;
16/07/2009;      9,16;          1,00034786;     211,9217978932473904;
17/07/2009;      9,16;          1,00034786;     211,9955170098625355;
20/07/2009;      9,16;          1,00034786;     212,0692617704095862;
21/07/2009;      9,16;          1,00034786;     212,1430321838090409;
22/07/2009;      9,15;          1,00034749;     212,2167497660625927;
23/07/2009;      8,66;          1,00032963;     212,2867027732879799;
24/07/2009;      8,66;          1,00032963;     212,3566788391231389;
27/07/2009;      8,66;          1,00032963;     212,4266779711688790;
28/07/2009;      8,65;          1,00032927;     212,4966237034244458;
29/07/2009;      8,66;          1,00032963;     212,5666689654958056;
30/07/2009;      8,65;          1,00032927;     212,6366607925860744;
31/07/2009;      8,65;          1,00032927;     212,7066756658852492;
03/08/2009;      8,65;          1,00032927;     212,7767135929817553;
04/08/2009;      8,65;          1,00032927;     212,8467745814665164;
05/08/2009;      8,65;          1,00032927;     212,9168586389329558;
06/08/2009;      8,65;          1,00032927;     212,9869657729769973;
07/08/2009;      8,65;          1,00032927;     213,0570959911970654;
10/08/2009;      8,65;          1,00032927;     213,1272493011940869;
11/08/2009;      8,65;          1,00032927;     213,1974257105714911;
12/08/2009;      8,65;          1,00032927;     213,2676252269352109;
13/08/2009;      8,65;          1,00032927;     213,3378478578936839;
14/08/2009;      8,65;          1,00032927;     213,4080936110578525;
17/08/2009;      8,65;          1,00032927;     213,4783624940411656;
18/08/2009;      8,65;          1,00032927;     213,5486545144595785;
19/08/2009;      8,65;          1,00032927;     213,6189696799315546;
20/08/2009;      8,65;          1,00032927;     213,6893079980780657;
21/08/2009;      8,65;          1,00032927;     213,7596694765225928;
24/08/2009;      8,65;          1,00032927;     213,8300541228911274;
25/08/2009;      8,65;          1,00032927;     213,9004619448121718;
26/08/2009;      8,65;          1,00032927;     213,9708929499167401;
27/08/2009;      8,65;          1,00032927;     214,0413471458383592;
28/08/2009;      8,65;          1,00032927;     214,1118245402130694;
31/08/2009;      8,65;          1,00032927;     214,1823251406794253;
01/09/2009;      8,65;          1,00032927;     214,2528489548784968;
02/09/2009;      8,65;          1,00032927;     214,3233959904538697;
03/09/2009;      8,65;          1,00032927;     214,3939662550516464;
04/09/2009;      8,65;          1,00032927;     214,4645597563204473;
08/09/2009;      8,65;          1,00032927;     214,5351765019114109;
09/09/2009;      8,65;          1,00032927;     214,6058164994781953;
10/09/2009;      8,65;          1,00032927;     214,6764797566769785;
11/09/2009;      8,65;          1,00032927;     214,7471662811664595;
14/09/2009;      8,65;          1,00032927;     214,8178760806078592;
15/09/2009;      8,65;          1,00032927;     214,8886091626649209;
16/09/2009;      8,65;          1,00032927;     214,9593655350039116;
17/09/2009;      8,65;          1,00032927;     215,0301452052936224;
18/09/2009;      8,65;          1,00032927;     215,1009481812053694;
21/09/2009;      8,65;          1,00032927;     215,1717744704129949;
22/09/2009;      8,65;          1,00032927;     215,2426240805928678;
23/09/2009;      8,65;          1,00032927;     215,3134970194238846;
24/09/2009;      8,65;          1,00032927;     215,3843932945874703;
25/09/2009;      8,65;          1,00032927;     215,4553129137675791;
28/09/2009;      8,65;          1,00032927;     215,5262558846506953;
29/09/2009;      8,65;          1,00032927;     215,5972222149258343;
30/09/2009;      8,65;          1,00032927;     215,6682119122845429;
01/10/2009;      8,65;          1,00032927;     215,7392249844209008;
02/10/2009;      8,65;          1,00032927;     215,8102614390315211;
05/10/2009;      8,65;          1,00032927;     215,8813212838155510;
06/10/2009;      8,65;          1,00032927;     215,9524045264746730;
07/10/2009;      8,65;          1,00032927;     216,0235111747131053;
08/10/2009;      8,65;          1,00032927;     216,0946412362376031;
09/10/2009;      8,65;          1,00032927;     216,1657947187574590;
13/10/2009;      8,65;          1,00032927;     216,2369716299845043;
14/10/2009;      8,65;          1,00032927;     216,3081719776331093;
15/10/2009;      8,65;          1,00032927;     216,3793957694201845;
16/10/2009;      8,65;          1,00032927;     216,4506430130651815;
19/10/2009;      8,65;          1,00032927;     216,5219137162900935;
20/10/2009;      8,65;          1,00032927;     216,5932078868194563;
21/10/2009;      8,65;          1,00032927;     216,6645255323803494;
22/10/2009;      8,65;          1,00032927;     216,7358666607023963;
23/10/2009;      8,65;          1,00032927;     216,8072312795177657;
26/10/2009;      8,65;          1,00032927;     216,8786193965611726;
27/10/2009;      8,65;          1,00032927;     216,9500310195698782;
28/10/2009;      8,65;          1,00032927;     217,0214661562836920;
29/10/2009;      8,65;          1,00032927;     217,0929248144449716;
30/10/2009;      8,65;          1,00032927;     217,1644070017986239;
03/11/2009;      8,65;          1,00032927;     217,2359127260921061;
04/11/2009;      8,65;          1,00032927;     217,3074419950754264;
05/11/2009;      8,65;          1,00032927;     217,3789948165011449;
06/11/2009;      8,65;          1,00032927;     217,4505711981243742;
09/11/2009;      8,65;          1,00032927;     217,5221711477027807;
10/11/2009;      8,65;          1,00032927;     217,5937946729965848;
11/11/2009;      8,65;          1,00032927;     217,6654417817685623;
12/11/2009;      8,65;          1,00032927;     217,7371124817840453;
13/11/2009;      8,65;          1,00032927;     217,8088067808109223;
16/11/2009;      8,65;          1,00032927;     217,8805246866196399;
17/11/2009;      8,65;          1,00032927;     217,9522662069832032;
18/11/2009;      8,65;          1,00032927;     218,0240313496771765;
19/11/2009;      8,65;          1,00032927;     218,0958201224796847;
20/11/2009;      8,65;          1,00032927;     218,1676325331714136;
23/11/2009;      8,65;          1,00032927;     218,2394685895356110;
24/11/2009;      8,65;          1,00032927;     218,3113282993580874;
25/11/2009;      8,65;          1,00032927;     218,3832116704272170;
26/11/2009;      8,65;          1,00032927;     218,4551187105339386;
27/11/2009;      8,65;          1,00032927;     218,5270494274717561;
30/11/2009;      8,65;          1,00032927;     218,5990038290367397;
01/12/2009;      8,65;          1,00032927;     218,6709819230275266;
02/12/2009;      8,65;          1,00032927;     218,7429837172453219;
03/12/2009;      8,65;          1,00032927;     218,8150092194938993;
04/12/2009;      8,65;          1,00032927;     218,8870584375796020;
07/12/2009;      8,65;          1,00032927;     218,9591313793113439;
08/12/2009;      8,65;          1,00032927;     219,0312280525006097;
09/12/2009;      8,65;          1,00032927;     219,1033484649614566;
10/12/2009;      8,65;          1,00032927;     219,1754926245105144;
11/12/2009;      8,65;          1,00032927;     219,2476605389669870;
14/12/2009;      8,65;          1,00032927;     219,3198522161526527;
15/12/2009;      8,65;          1,00032927;     219,3920676638918653;
16/12/2009;      8,65;          1,00032927;     219,4643068900115549;
17/12/2009;      8,65;          1,00032927;     219,5365699023412290;
18/12/2009;      8,65;          1,00032927;     219,6088567087129729;
21/12/2009;      8,65;          1,00032927;     219,6811673169614509;
22/12/2009;      8,65;          1,00032927;     219,7535017349239068;
23/12/2009;      8,65;          1,00032927;     219,8258599704401652;
24/12/2009;      8,65;          1,00032927;     219,8982420313526320;
28/12/2009;      8,65;          1,00032927;     219,9706479255062955;

29/12/2009;      8,64;          1,00032890;     220,0429962716089945;
30/12/2009;      8,65;          1,00032927;     220,1154498289913472;
31/12/2009;      8,65;          1,00032927;     220,1879272431565392;
04/01/2010;      8,65;          1,00032927;     220,2604285219598933;
05/01/2010;      8,65;          1,00032927;     220,3329536732593190;
06/01/2010;      8,65;          1,00032927;     220,4055027049153131;
07/01/2010;      8,65;          1,00032927;     220,4780756247909606;
08/01/2010;      8,65;          1,00032927;     220,5506724407519355;
11/01/2010;      8,65;          1,00032927;     220,6232931606665019;
12/01/2010;      8,65;          1,00032927;     220,6959377924055146;
13/01/2010;      8,65;          1,00032927;     220,7686063438424199;
14/01/2010;      8,65;          1,00032927;     220,8412988228532569;
15/01/2010;      8,65;          1,00032927;     220,9140152373166578;
18/01/2010;      8,65;          1,00032927;     220,9867555951138491;
19/01/2010;      8,65;          1,00032927;     221,0595199041286522;
20/01/2010;      8,65;          1,00032927;     221,1323081722474847;
21/01/2010;      8,65;          1,00032927;     221,2051204073593606;
22/01/2010;      8,65;          1,00032927;     221,2779566173558918;
25/01/2010;      8,65;          1,00032927;     221,3508168101312886;
26/01/2010;      8,64;          1,00032890;     221,4236190937801408;
27/01/2010;      8,65;          1,00032927;     221,4965272488391498;
28/01/2010;      8,65;          1,00032927;     221,5694594103663750;
29/01/2010;      8,65;          1,00032927;     221,6424155862664264;
01/02/2010;      8,65;          1,00032927;     221,7153957844465163;
02/02/2010;      8,65;          1,00032927;     221,7884000128164610;
03/02/2010;      8,65;          1,00032927;     221,8614282792886811;
04/02/2010;      8,65;          1,00032927;     221,9344805917782025;
05/02/2010;      8,65;          1,00032927;     222,0075569582026573;
08/02/2010;      8,65;          1,00032927;     222,0806573864822847;
09/02/2010;      8,65;          1,00032927;     222,1537818845399317;
10/02/2010;      8,65;          1,00032927;     222,2269304603010541;
11/02/2010;      8,65;          1,00032927;     222,3001031216937175;
12/02/2010;      8,65;          1,00032927;     222,3732998766485976;
17/02/2010;      8,65;          1,00032927;     222,4465207330989816;
18/02/2010;      8,65;          1,00032927;     222,5197656989807692;
19/02/2010;      8,65;          1,00032927;     222,5930347822324725;
22/02/2010;      8,65;          1,00032927;     222,6663279907952182;
23/02/2010;      8,65;          1,00032927;     222,7396453326127474;
24/02/2010;      8,65;          1,00032927;     222,8129868156314168;
25/02/2010;      8,65;          1,00032927;     222,8863524478001997;
26/02/2010;      8,65;          1,00032927;     222,9597422370706869;
01/03/2010;      8,65;          1,00032927;     223,0331561913970872;
02/03/2010;      8,65;          1,00032927;     223,1065943187362285;
03/03/2010;      8,65;          1,00032927;     223,1800566270475588;
04/03/2010;      8,65;          1,00032927;     223,2535431242931467;
05/03/2010;      8,65;          1,00032927;     223,3270538184376827;
08/03/2010;      8,65;          1,00032927;     223,4005887174484797;
09/03/2010;      8,65;          1,00032927;     223,4741478292954740;
10/03/2010;      8,65;          1,00032927;     223,5477311619512261;
11/03/2010;      8,65;          1,00032927;     223,6213387233909218;
12/03/2010;      8,65;          1,00032927;     223,6949705215923727;
15/03/2010;      8,65;          1,00032927;     223,7686265645360174;
16/03/2010;      8,65;          1,00032927;     223,8423068602049222;
17/03/2010;      8,65;          1,00032927;     223,9160114165847819;
18/03/2010;      8,65;          1,00032927;     223,9897402416639207;
19/03/2010;      8,65;          1,00032927;     224,0634933434332934;
22/03/2010;      8,65;          1,00032927;     224,1372707298864857;
23/03/2010;      8,65;          1,00032927;     224,2110724090197154;
24/03/2010;      8,65;          1,00032927;     224,2848983888318333;
25/03/2010;      8,65;          1,00032927;     224,3587486773243240;
26/03/2010;      8,65;          1,00032927;     224,4326232825013066;
29/03/2010;      8,65;          1,00032927;     224,5065222123695358;
30/03/2010;      8,65;          1,00032927;     224,5804454749384027;
31/03/2010;      8,65;          1,00032927;     224,6543930782199357;
01/04/2010;      8,65;          1,00032927;     224,7283650302288011;
05/04/2010;      8,65;          1,00032927;     224,8023613389823046;
06/04/2010;      8,65;          1,00032927;     224,8763820125003913;
07/04/2010;      8,65;          1,00032927;     224,9504270588056473;
08/04/2010;      8,65;          1,00032927;     225,0244964859233002;
09/04/2010;      8,65;          1,00032927;     225,0985903018812202;
12/04/2010;      8,65;          1,00032927;     225,1727085147099206;
13/04/2010;      8,65;          1,00032927;     225,2468511324425591;
14/04/2010;      8,65;          1,00032927;     225,3210181631149385;
15/04/2010;      8,65;          1,00032927;     225,3952096147655074;
16/04/2010;      8,65;          1,00032927;     225,4694254954353612;
19/04/2010;      8,65;          1,00032927;     225,5436658131682432;
20/04/2010;      8,65;          1,00032927;     225,6179305760105451;
22/04/2010;      8,65;          1,00032927;     225,6922197920113081;
23/04/2010;      8,64;          1,00032890;     225,7664499631009006;
26/04/2010;      8,64;          1,00032890;     225,8407045484937645;
27/04/2010;      8,64;          1,00032890;     225,9149835562197641;
28/04/2010;      8,64;          1,00032890;     225,9892869943114048;
29/04/2010;      9,39;          1,00035621;     226,0697866382316485;
30/04/2010;      9,40;          1,00035657;     226,1503963420532427;
03/05/2010;      9,40;          1,00035657;     226,2310347888769286;
04/05/2010;      9,40;          1,00035657;     226,3117019889515985;
05/05/2010;      9,40;          1,00035657;     226,3923979525297990;
06/05/2010;      9,40;          1,00035657;     226,4731226898677325;
07/05/2010;      9,40;          1,00035657;     226,5538762112252586;
10/05/2010;      9,40;          1,00035657;     226,6346585268658952;
11/05/2010;      9,40;          1,00035657;     226,7154696470568198;
12/05/2010;      9,40;          1,00035657;     226,7963095820688709;
13/05/2010;      9,40;          1,00035657;     226,8771783421765492;
14/05/2010;      9,40;          1,00035657;     226,9580759376580190;
17/05/2010;      9,40;          1,00035657;     227,0390023787951098;
18/05/2010;      9,40;          1,00035657;     227,1199576758733167;
19/05/2010;      9,40;          1,00035657;     227,2009418391818029;
20/05/2010;      9,40;          1,00035657;     227,2819548790133999;
21/05/2010;      9,40;          1,00035657;     227,3629968056646098;
24/05/2010;      9,39;          1,00035621;     227,4439857787567555;
25/05/2010;      9,40;          1,00035657;     227,5250854807658868;
26/05/2010;      9,40;          1,00035657;     227,6062141004957635;
27/05/2010;      9,40;          1,00035657;     227,6873716482575773;
28/05/2010;      9,39;          1,00035621;     227,7684761669124031;
31/05/2010;      9,39;          1,00035621;     227,8496095758078190;
01/06/2010;      9,40;          1,00035657;     227,9308539110942648;
02/06/2010;      9,40;          1,00035657;     228,0121272156733437;
04/06/2010;      9,40;          1,00035657;     228,0934294998746363;
07/06/2010;      9,40;          1,00035657;     228,1747607740314066;
08/06/2010;      9,40;          1,00035657;     228,2561210484806030;
09/06/2010;      9,40;          1,00035657;     228,3375103335628597;
10/06/2010;     10,15;          1,00038370;     228,4251234362778478;
11/06/2010;     10,15;          1,00038370;     228,5127701561403476;
14/06/2010;     10,15;          1,00038370;     228,6004505060492587;
15/06/2010;     10,15;          1,00038370;     228,6881644989084298;
16/06/2010;     10,15;          1,00038370;     228,7759121476266609;
17/06/2010;     10,15;          1,00038370;     228,8636934651177053;
18/06/2010;     10,15;          1,00038370;     228,9515084643002709;
21/06/2010;     10,15;          1,00038370;     229,0393571580980230;
22/06/2010;     10,15;          1,00038370;     229,1272395594395852;
23/06/2010;     10,15;          1,00038370;     229,2151556812585421;
24/06/2010;     10,15;          1,00038370;     229,3031055364934410;
25/06/2010;     10,15;          1,00038370;     229,3910891380877936;
28/06/2010;     10,16;          1,00038406;     229,4791890797821676;
29/06/2010;     10,16;          1,00038406;     229,5673228571401487;
30/06/2010;     10,16;          1,00038406;     229,6554904831566620;
01/07/2010;     10,16;          1,00038406;     229,7436919708316231;
02/07/2010;     10,16;          1,00038406;     229,8319273331699407;
05/07/2010;     10,16;          1,00038406;     229,9201965831815179;
06/07/2010;     10,16;          1,00038406;     230,0084997338812546;
07/07/2010;     10,16;          1,00038406;     230,0968367982890491;
